13799399,NDHLOVU CAMP,Zimbabwe,25.98,18.1,980
24777374,LAUGHING WATERS,Zimbabwe,32.71,20.13,1100
22809166,MAZOE GLENBERVIE,Zimbabwe,31.03,17.48,1250
23797949,DEWEDZO,Zimbabwe,31.85,18.55,1500
24777383,RUSITU POWER STATION,Zimbabwe,32.75,19.95,1400
13799885,MATETSI(Old),Zimbabwe,25.03,18.21,880
23798171,NYAMERA FARM,Zimbabwe,31.86,18.35,1430
13802029,KAZUNGULA,Zimbabwe,25.3,17.81,930
23798205,ZVIYAMBE SCHOOL,Zimbabwe,31.86,18.95,900
23798289,MONTE CASSINO,Zimbabwe,31.88,18.18,1500
13802325,NAMPINI RANCH,Zimbabwe,25.31,17.83,1010
23798472,ALVESTON,Zimbabwe,31.9,18.33,1440
23798646,ST.THERESA'S MISSION,Zimbabwe,31.58,18.58,1350
15779435,FERNDALE(Bulawayo),Zimbabwe,29.9,20.48,1400
24777394,TANDEVEL,Zimbabwe,32.75,19.95,1400
16760759,BRUNAPEG MISSION,Zimbabwe,28.03,21.16,960
24777542,MT.SELINDA BORDER POST,Zimbabwe,32.75,20.41,990
16762037,MAYOBODO POLICE,Zimbabwe,28.15,21.36,940
24777594,CARPENHAM,Zimbabwe,32.75,19.95,1460
16762068,PLUMBERG FARM,Zimbabwe,28.15,21.1,970
16763174,MBEMBESWANA,Zimbabwe,28.26,21.01,990
13802925,KATOMBORA,Zimbabwe,25.38,17.85,950
13806018,CHIMUNZI,Zimbabwe,25.66,17.91,1050
13806800,MASUIE,Zimbabwe,25.75,18.08,980
13807421,ZAMBEZI CAMP,Zimbabwe,25.8,17.9,900
13807521,SPENCER'S CREEK,Zimbabwe,25.81,17.9,920
15791982,TINDE,Zimbabwe,27.18,18.25,890
21809770,NATALIA,Zimbabwe,30.13,17.43,1220
23798719,CHINJANJA,Zimbabwe,31.95,18.75,1000
23798755,LESBURY,Zimbabwe,31.93,18.5,1360
23798809,CONDO DAM(Macheke),Zimbabwe,31.95,18.91,900
23798874,MOPOPI FALLS FARM,Zimbabwe,31.93,18.31,1480
23798933,MATSIKA,Zimbabwe,31.95,18.68,1200
23798960,SPRINGS(Rusape),Zimbabwe,31.95,18.45,1400
23799103,ROAD CAMP MAN 2B,Zimbabwe,31.96,18.96,850
23799148,CHITSWA,Zimbabwe,31.96,18.55,1300
23799203,ROMSLEY MAIN HOMESTEAD,Zimbabwe,31.98,18.95,830
23799630,RUPFUNDE,Zimbabwe,32.01,18.71,1080
23799837,ST.BARTHOLOMEW CHIWARE,Zimbabwe,32.03,18.66,1260
23799913,CHIPUNZA,Zimbabwe,32.05,18.86,1040
24760489,MAREYA,Zimbabwe,32.08,20.9,420
24761064,CHITSA I,Zimbabwe,32.13,21.11,380
24761172,SABI,Zimbabwe,32.13,21.05,380
24761178,RUPANGWANA,Zimbabwe,32.15,21,380
24761185,MKWASINE CLINIC,Zimbabwe,32.15,20.93,380
24761497,ST.JOSEPH'S SANGWE,Zimbabwe,32.18,20.81,400
24762370,HIPPO MINE,Zimbabwe,32.25,21.06,370
24762569,MAPARADZE SCHOOL,Zimbabwe,32.28,21.08,340
24763450,SABI-LUNDI BASE CAMP,Zimbabwe,32.36,21.25,175
24770552,DEVULI RANCH B,Zimbabwe,32.08,20.3,510
24770643,MSHALABATA,Zimbabwe,32.1,20.4,460
24770674,DEVULI RANCH H.Q.,Zimbabwe,32.1,20.13,600
24770795,DEVULI HALT,Zimbabwe,32.11,19.95,700
24771153,UMKONDO MINE,Zimbabwe,32.13,20.35,510
24771407,GUDO'S DIP,Zimbabwe,32.13,20.78,420
24771739,HUMANI RANCH,Zimbabwe,32.21,20.45,450
24771798,TUTURUKU,Zimbabwe,32.2,19.91,560
24771880,DEVULI RANCH RST.,Zimbabwe,32.21,20.08,560
24772001,CHISUMBANJE,Zimbabwe,32.23,20.8,420
24772025,DEVULI RANCH MASAPAS,Zimbabwe,32.23,20.56,410
24772100,BLACK BASALT,Zimbabwe,32.25,20.81,410
24772651,DEVULI RANCH IRRIG.FARM,Zimbabwe,32.28,20.33,440
24772738,CHIBUWE IRRIG.SCHEME,Zimbabwe,32.3,20.46,430
24772862,DEVULI RANCH A,Zimbabwe,32.3,20.23,460
24772993,BIRCHENOUGH BRIDGE,Zimbabwe,32.33,19.96,500
24773049,SAVE VALLEY EXP.STN.,Zimbabwe,32.33,20.35,450
24773050,SAVE OVERH'D IRRIG.,Zimbabwe,32.33,20.35,440
24773059,SAVE TANGANDA,Zimbabwe,32.31,20.26,450
24773341,MWACHETA,Zimbabwe,32.38,20.41,440
24773365,MIDDLE SAVE MET.,Zimbabwe,32.35,20.21,470
24773564,MIDDLE SABI (Workshop),Zimbabwe,32.38,20.21,480
20818152,NZOE MICA MINE,Zimbabwe,29.03,16.75,900
24773565,MIDDLE SAVE,Zimbabwe,32.38,20.21,480
20817713,DEVE CAMP,Zimbabwe,29.01,17.01,860
24773629,CHIBUNGE,Zimbabwe,32.4,20.55,440
24773748,RUPISI,Zimbabwe,32.38,20.36,480
24774085,MUSANI,Zimbabwe,32.45,20.03,750
24775578,NEW YEAR'S GIFT,Zimbabwe,32.56,20.1,790
20816669,KARIBA TSETSE CAMP,Zimbabwe,28.95,16.55,490
24775893,BRACKENBURY,Zimbabwe,32.6,19.96,1530
24776386,HIGHLANDS ESTATE,Zimbabwe,32.63,20.05,1360
24776497,GWENDINGWE ESTATE,Zimbabwe,32.65,19.95,1770
24780002,CHATIKOBO,Zimbabwe,32.08,19.71,680
24780442,BARURA SCHOOL,Zimbabwe,32.11,19.7,820
24780638,ZANGAMA,Zimbabwe,32.08,19.55,780
24780649,CHIROZVA SCHOOL,Zimbabwe,32.06,19.43,760
24780771,MUKUNGUMA,Zimbabwe,32.1,19.26,1140
13807619,VICTORIA FALLS HYDRO,Zimbabwe,25.83,17.91,920
24780793,CONDO DAM(Tsungwesi),Zimbabwe,32.11,19.08,870
24780796,CHIRUMBWE,Zimbabwe,32.08,19.11,900
13807717,VICTORIA FALLS RAIL,Zimbabwe,25.83,17.93,910
24780988,MONTEZUMA,Zimbabwe,32.13,19.1,900
24781178,ZIMBARI,Zimbabwe,32.13,19.21,840
13807718,VICTORIA FALLS POLICE,Zimbabwe,25.83,17.93,930
24781298,ALPHA,Zimbabwe,32.16,19.01,950
13807800,VICTORIA FALLS AIRPORT,Zimbabwe,25.85,18.1,1060
24781359,MAFARARIKWA,Zimbabwe,32.16,19.36,810
13808907,DIBUDIBU,Zimbabwe,25.95,18.01,900
24781893,ACHNASHEE,Zimbabwe,32.21,19.06,1000
14790667,SIANKALALI,Zimbabwe,26.1,18.38,1020
24782271,MARANGE TRAINING SCHOOL,Zimbabwe,32.25,19.25,950
24782296,CRAIGENDORAN,Zimbabwe,32.25,19.03,1040
24782387,PULPIT ROCK,Zimbabwe,32.25,19.11,1010
24782430,CHIWADSWA,Zimbabwe,32.28,19.63,610
24782748,MUTSAGO,Zimbabwe,32.31,19.46,860
14792339,HWANGE MANDAVU DAM,Zimbabwe,26.26,18.65,950
24782981,CHIPFATSURA,Zimbabwe,32.31,19.16,980
24783187,HELENA VALLEY,Zimbabwe,32.35,19.11,1070
14792371,SAMBAWIZI,Zimbabwe,26.26,18.35,810
24783242,MUKWADA,Zimbabwe,32.35,19.51,1140
24783287,GWAWAWA,Zimbabwe,32.36,19.11,1070
14792745,HWANGE SINAMATELLA CAMP,Zimbabwe,26.31,18.58,980
24783458,MASWAURE,Zimbabwe,32.38,19.38,880
24783771,MATANDA DIP,Zimbabwe,32.4,19.25,900
14793765,WANKIE NO.3 COLLIERY,Zimbabwe,26.4,18.41,760
24783805,GURIANGA,Zimbabwe,32.4,19.86,520
14794170,WANKIE NO.2 COLLIERY,Zimbabwe,26.43,18.36,750
14794273,THOMSON JUNCTION,Zimbabwe,26.45,18.35,2354
14794656,HWANGE MBALA LODGE,Zimbabwe,26.48,18.48,840
14794669,HWANGE RAIL,Zimbabwe,26.48,18.36,750
14794670,WANKIE NO.1 TOWNSHIP,Zimbabwe,26.48,18.36,750
14794972,HWANGE POLICE,Zimbabwe,26.51,18.35,750
14795490,MWEMBA,Zimbabwe,26.56,18.18,620
15796289,KAMAZEU,Zimbabwe,27.58,18.18,1020
14796069,ST.MARY'S MSSN.(Hwange),Zimbabwe,26.61,18.36,700
14796468,HWANGE PONGORA,Zimbabwe,26.66,18.38,710
14797198,SIMANGANI,Zimbabwe,26.71,18.11,540
21777354,BANNOCKBURN RAIL,Zimbabwe,29.86,20.28,990
14798455,MAKWANDARA,Zimbabwe,26.85,18.5,1030
14798541,DETE,Zimbabwe,26.85,18.61,1100
15800817,M'LIBIZI,Zimbabwe,27.06,17.93,490
14798542,ST.FRANCIS XAVIER SCHOOL,Zimbabwe,26.85,18.61,1100
14798641,DETE RAIL,Zimbabwe,26.86,18.61,1100
21777649,DADAYA MISSION,Zimbabwe,29.9,20.33,1000
14799157,DETE CROSSROADS,Zimbabwe,26.91,18.48,1020
15803652,BINGA,Zimbabwe,27.33,17.61,620
16763350,ST.JOSEPH'S SEMOKWE,Zimbabwe,28.28,21.21,960
21777733,MBERENGWA D.A.,Zimbabwe,29.91,20.48,1100
16763433,ST.SEBASTIAN SCHOOL,Zimbabwe,28.28,21.41,870
15805613,KARIYANGWE,Zimbabwe,27.55,17.96,810
16763434,SEMOKWE T.T.L SOUTH,Zimbabwe,28.3,21.4,880
21777827,VANGUARD ASBESTOS MINE,Zimbabwe,29.91,20.55,1040
16763482,ST.PETER SONTALA,Zimbabwe,28.28,20.86,1030
15806783,CHETE,Zimbabwe,27.61,17.35,550
21786473,BARKLY FARM,Zimbabwe,29.81,19.21,1300
15807492,CHETE AGRIC,Zimbabwe,27.66,17.25,540
21786577,CROSS ROADS,Zimbabwe,29.81,19.15,1290
15808803,LUSULU,Zimbabwe,27.83,18.06,990
21809864,PORTELET ESTATE,Zimbabwe,30.2,17.5,1230
16763856,BIDI,Zimbabwe,28.31,21.2,960
21787351,MARJORIBANKS,Zimbabwe,29.9,19.36,1380
16763879,MLOYI,Zimbabwe,28.31,20.98,1039
15809151,CHIZARIRA FOOTHILLS,Zimbabwe,27.86,17.63,850
21809894,DINGLEY DELL,Zimbabwe,30.16,17.23,1220
21787447,BALMORAL,Zimbabwe,29.9,19.45,1440
21812474,VUTI,Zimbabwe,29.48,16.5,1150
21777852,DADAYA MISSION(Old Site),Zimbabwe,29.91,20.3,1050
16764034,SIGANGATSHA,Zimbabwe,28.35,21.4,900
15809231,SIMAGOGAS RIDGE,Zimbabwe,27.86,17.81,1150
16764096,KEZARE,Zimbabwe,28.35,20.83,1080
21812571,RUKOMECHI 1,Zimbabwe,29.5,16.5,1180
21787471,ST.PATRICK'SCHOOL,Zimbabwe,29.9,19.23,1280
16764147,NYASHONGWE,Zimbabwe,28.35,21.26,920
21778185,MAROMO,Zimbabwe,29.95,20,1060
21813168,RUKOMECHI 2,Zimbabwe,29.55,16.58,1200
15809245,CHIZARIRA GAME RESERVE,Zimbabwe,27.88,17.68,980
21787486,BEACON FARM,Zimbabwe,29.91,19.08,1280
16764148,MALABA,Zimbabwe,28.36,21.26,940
21778950,DELVILLE PARK,Zimbabwe,30.03,20.33,920
21787647,LYNDENE,Zimbabwe,29.91,19.45,1440
16764687,KEMESI,Zimbabwe,28.41,20.91,1040
21813374,PENDENNIS FARM,Zimbabwe,29.56,16.5,1200
15809817,KALINYENGWA,Zimbabwe,27.93,17.93,850
21813685,MANYANGAU,Zimbabwe,29.58,16.43,1220
21778957,MASUNDA,Zimbabwe,30.01,20.23,990
16764908,MAMBALI IRRIG,Zimbabwe,28.45,21.65,780
21787749,GREENVALE,Zimbabwe,29.91,19.41,1420
21813858,MOY,Zimbabwe,29.6,16.63,1280
16764971,ANTELOPE DAM,Zimbabwe,28.43,21.05,960
15818504,SINAMWENDA,Zimbabwe,27.8,17.15,490
21813967,RIDGES (The),Zimbabwe,29.63,16.56,1250
16765022,BEULA,Zimbabwe,28.45,21.5,840
21779148,ZVISHAVANE RAIL,Zimbabwe,30.03,20.33,930
15818603,MWENDA RIVER,Zimbabwe,27.81,17.15,500
21814085,CHUNDU,Zimbabwe,29.65,16.4,1230
16765073,ANTELOPE SCHOOL,Zimbabwe,28.45,21.05,990
21814439,KAROI RURAL COUNCIL,Zimbabwe,29.68,16.81,1250
16765074,ANTELOPE MINE,Zimbabwe,28.45,21.03,1000
16791482,ZHAMBA,Zimbabwe,28.06,18.25,1020
16765170,MINDA MISSION,Zimbabwe,28.45,21.06,990
21779317,MNENE MISSION,Zimbabwe,30.05,20.63,1100
24783916,NYANYADZI,Zimbabwe,32.41,19.75,530
16765288,KEZI,Zimbabwe,28.45,20.91,1020
21787870,MUCHAKATA(Gweru),Zimbabwe,29.95,19.21,1300
24784014,NYANYADZI IRRIG.,Zimbabwe,32.41,19.76,540
16765289,HOLLY'S HOPE,Zimbabwe,28.46,20.9,1010
24784187,WILD PARK,Zimbabwe,32.45,19.11,910
24784427,HOT SPRINGS RESORT,Zimbabwe,32.48,19.65,620
24784436,KUSENA SCHOOL,Zimbabwe,32.46,19.56,660
16792892,SENGWA INSTITUTE,Zimbabwe,28.23,18.18,870
21788167,UMHLALI,Zimbabwe,29.98,19.26,1370
24784530,HOT SPRINGS HYDRO,Zimbabwe,32.4,19.63,560
21779350,SHABANIE MINE,Zimbabwe,30.03,20.33,970
24784895,MATIKA,Zimbabwe,32.5,19.03,1040
16792989,SENGWA GORGE,Zimbabwe,28.23,18.18,870
16765386,KEZI AGRIC,Zimbabwe,28.46,20.91,1000
24785039,UMVUMVUMVU,Zimbabwe,32.5,19.55,640
21788657,WHA WHA,Zimbabwe,30.03,19.35,1370
24785083,CHISAMBA,Zimbabwe,32.53,19.15,1500
24785158,MUROMO,Zimbabwe,32.53,19.38,730
24785305,CHIKWAKWA SCHOOL,Zimbabwe,32.55,19.85,1250
24785343,CHIMANIMANI JUNCTION,Zimbabwe,32.55,19.51,670
24785471,MUNYARARI,Zimbabwe,32.55,19.25,960
16793598,MANYONI,Zimbabwe,28.28,18.11,880
21779452,ZVISHAVANE,Zimbabwe,30.06,20.31,980
21788794,KUTANGA,Zimbabwe,30.03,19.03,1240
24785524,CHIAMITI,Zimbabwe,32.53,19.68,1160
16765393,LEOPARD RANCH(Kezi),Zimbabwe,28.45,20.86,1040
24785807,CHIKWAKWA,Zimbabwe,32.6,19.83,1130
24785887,ROWA,Zimbabwe,32.58,19.1,1130
24785938,CHIRAMBA,Zimbabwe,32.6,19.58,1070
16794181,SENGWA BRIDGE,Zimbabwe,28.33,18.26,920
21783215,DAISYFIELD MISSION,Zimbabwe,29.5,19.73,1370
21788951,INDIVA,Zimbabwe,30.05,19.41,1400
24785955,KINGSBROOK,Zimbabwe,32.6,19.41,910
24786033,LIMECLIFFS,Zimbabwe,32.61,19.6,930
16794491,CHIEF SAI,Zimbabwe,28.36,18.16,980
24786210,MHAKWE,Zimbabwe,32.63,19.8,1010
21789368,WOLD FARM,Zimbabwe,30.08,19.26,1380
16765539,TSHELANYEMBA,Zimbabwe,28.48,21.36,870
24786328,PASTURE FARM(Mutambara),Zimbabwe,32.65,19.63,1070
21783604,VERGESIG,Zimbabwe,29.55,19.83,1350
24786496,FERN VALLEY,Zimbabwe,32.63,19.03,1100
16794560,MANOTI,Zimbabwe,28.38,18.45,1100
16765863,GOHOLI SCHOOL,Zimbabwe,28.51,21.13,940
24786514,BIRIWIRI,Zimbabwe,32.66,19.76,950
24786599,MUTARE TIMBER DEPORT,Zimbabwe,32.68,18.98,1100
16765930,LEGION STORE,Zimbabwe,28.53,21.4,880
16795177,NGOMENI DIP,Zimbabwe,28.43,18.28,1170
24786739,MUTAMBARA IRRIG.SCHEME,Zimbabwe,32.68,19.55,1020
16795993,MANYEPA,Zimbabwe,28.51,18.15,1170
16765931,PICHWICK MINE,Zimbabwe,28.53,21.41,870
24786741,MUTAMBARA MISSION,Zimbabwe,32.7,19.53,980
16796165,MATETA C.SCHOOL,Zimbabwe,28.51,18.4,1130
24786750,WHIP'S CROSS,Zimbabwe,32.68,19.45,1220
21784007,MIDDLEBULT,Zimbabwe,29.56,19.8,1320
16766055,MASHUMBA,Zimbabwe,28.55,21.2,930
16796259,LUFUSE,Zimbabwe,28.53,18.45,1160
21789762,WOODENHOVE,Zimbabwe,30.13,19.3,1480
24786785,NYACHOWA IRRIG.PROJECT,Zimbabwe,32.68,19.13,1210
21814539,ROAD CAMP MSW3(New),Zimbabwe,29.7,16.66,1240
21815015,ROWA NGOMA,Zimbabwe,29.71,17.03,1240
21815132,CHELVERN,Zimbabwe,29.73,16.86,1300
21815455,MWAMI,Zimbabwe,29.78,16.66,1240
21815520,MANI FARM,Zimbabwe,29.78,16.98,1170
21815526,SHOLAH PARK,Zimbabwe,29.78,16.95,1220
21815760,CHICANGA'S MICA FIELDS,Zimbabwe,29.81,16.63,1220
21815892,MATSIKITE,Zimbabwe,29.81,16.33,1180
21816035,ZEBRA DOWNS,Zimbabwe,29.85,16.85,1250
21816440,GARAHANGA,Zimbabwe,29.85,16.78,1290
21816500,KAPIRI FARM,Zimbabwe,29.88,17.16,1140
21816559,KAPIRI HILL,Zimbabwe,29.88,16.63,1130
21816714,ROAD CAMP MSW3(Old),Zimbabwe,29.88,17.03,1100
21817015,MUKWE RIVER RANCH,Zimbabwe,29.93,17.03,1100
21817235,MWALA,Zimbabwe,29.96,16.86,1090
21817340,ASHTON,Zimbabwe,29.95,16.8,1160
21817574,KAZANGARARA,Zimbabwe,29.96,16.5,640
21817580,ROAD CAMP MSW6,Zimbabwe,29.96,16.43,870
21817901,MONTROSE,Zimbabwe,29.98,17.13,1140
21818081,SHAMROCKE MINE,Zimbabwe,30,16.43,740
21818107,YEANLING,Zimbabwe,30,17.1,1220
21818802,TEMPERLY,Zimbabwe,30.06,17.15,1140
21818812,ZEBRA VLEI,Zimbabwe,30.05,17.06,1100
21818832,REDWING-GLADSTONE,Zimbabwe,30.06,16.86,1080
21818910,LONG VALLEY,Zimbabwe,30.05,17.1,1130
21819015,DUXBURY,Zimbabwe,30.1,17.03,1110
21819104,PALMTREE,Zimbabwe,30.1,17.13,1160
21819426,ROBBSDALE,Zimbabwe,30.13,16.93,1170
21819438,VICTORY(Mhangura),Zimbabwe,30.13,16.81,1120
21819725,NORAH,Zimbabwe,30.15,16.91,1160
21819731,MHANGURA(Molly),Zimbabwe,30.16,16.88,1140
21819908,DEDSI,Zimbabwe,30.16,17.13,1200
21819912,TALFOURD,Zimbabwe,30.16,17.06,1170
21821058,MANA POOLS(Zambezi),Zimbabwe,29.36,15.71,360
21821414,RUKOMECHI,Zimbabwe,29.4,16.11,500
21827468,WUTINI CAMP,Zimbabwe,29.98,15.65,360
21829003,MANA POOLS(Angwa),Zimbabwe,30.1,16.21,460
22800081,CHINHOYI CITRUS ESTATE,Zimbabwe,30.2,17.31,1190
22800178,CHINHOYI RAIL,Zimbabwe,30.2,17.36,1160
22800254,NYAMASANGA AGRIC,Zimbabwe,30.18,17.55,1200
22800259,CHITOMBORWIZI SCHOOL,Zimbabwe,30.18,17.55,1200
22800278,CHINHOYI AGRIC,Zimbabwe,30.21,17.36,1140
22800279,CHINHOYI POLICE,Zimbabwe,30.2,17.36,1160
22800340,MUROMBEDZI,Zimbabwe,30.2,17.7,1330
22800378,CHINHOYI,Zimbabwe,30.2,17.36,1140
22800386,BAGUTA,Zimbabwe,30.21,17.3,1170
22800752,RIVERSIDE,Zimbabwe,30.25,17.6,1220
22800769,HILLMORTON,Zimbabwe,30.23,17.45,1190
22800781,ELDORADO RAIL,Zimbabwe,30.25,17.33,1160
22800782,ELDORADO MINE,Zimbabwe,30.25,17.33,1130
22801065,ANNANDALE,Zimbabwe,30.26,17.48,1190
22801082,HUNYANI FARM,Zimbabwe,30.28,17.25,1170
22801086,NYAPI,Zimbabwe,30.26,18.28,1100
22801190,MSENGI,Zimbabwe,30.28,17.25,1130
22801275,DOONDO,Zimbabwe,30.28,17.38,1220
22801332,MADZIMA,Zimbabwe,30.3,17.78,1330
22801398,MONTGOMERY ESTATE,Zimbabwe,30.3,17.18,1110
22801455,MACHITI,Zimbabwe,30.3,17.58,1250
22801549,MTEMWA,Zimbabwe,30.31,17.63,1330
22801572,BICKLEIGHVALE,Zimbabwe,30.33,17.43,1280
22801596,CHIKEYA,Zimbabwe,30.33,17.21,1130
22801681,GLENLUCE,Zimbabwe,30.33,17.25,1190
22801742,CYRENAICA,Zimbabwe,30.33,17.68,1310
22801754,TRELAWNEY RES. STN.,Zimbabwe,30.33,17.58,1330
22801764,KENIDIA,Zimbabwe,30.33,17.48,1270
22801866,PRESTON,Zimbabwe,30.35,17.48,1270
22801961,SUNDOWN,Zimbabwe,30.35,17.51,1450
22802058,WEST ENTON,Zimbabwe,30.36,17.55,1310
22802094,AYRSHIRE FARM,Zimbabwe,30.36,17.21,1190
22802199,AYRESHIRE MINE,Zimbabwe,30.38,17.18,111
22802241,KAZANZI,Zimbabwe,30.36,17.71,1370
22802243,DENDERA,Zimbabwe,30.38,17.68,1400
22802250,TREFONEN,Zimbabwe,30.41,17.61,1370
22802280,LEVERDALE FARM,Zimbabwe,30.38,17.35,1250
22802329,KUTAMA MISSION,Zimbabwe,30.38,17.8,1280
22802375,BANKET RAIL,Zimbabwe,30.38,17.4,1300
22802467,GREYCOURT,Zimbabwe,30.4,17.46,1300
22802637,KUTAMA FARM,Zimbabwe,30.41,17.73,1360
22802672,WOODLEIGH,Zimbabwe,30.41,17.43,1280
22802736,BOWDEN,Zimbabwe,30.43,17.75,1360
22802828,BELMONT,Zimbabwe,30.43,17.81,1300
22802893,MBIDZI,Zimbabwe,30.45,17.23,1200
22802955,STROUD,Zimbabwe,30.45,17.56,1390
22802964,TRELAWNEY ESTATE,Zimbabwe,30.45,17.5,1320
22802972,MUNENI,Zimbabwe,30.41,17.41,1250
22803074,MPANDAGUTA,Zimbabwe,30.45,17.4,1240
24786800,ERASMUS,Zimbabwe,32.7,19.9,1630
22803086,BETWEEN RIVERS,Zimbabwe,30.46,17.28,1210
24786911,BIRIIRI,Zimbabwe,32.7,19.8,1040
22803128,TAUNTON,Zimbabwe,30.46,17.81,1330
22803196,COMBE,Zimbabwe,30.46,17.21,1130
24786993,PARK,Zimbabwe,32.7,19.06,1270
22803241,ROCKLANDS(Darwendale),Zimbabwe,30.46,17.7,1400
24787005,ROAD CAMP MAN 9,Zimbabwe,32.71,19.85,1250
22803299,NKUYU FARM,Zimbabwe,30.48,17.16,1190
24787153,BEAVER DAM,Zimbabwe,31.73,19.41,1400
24787461,BUTLER SOUTH,Zimbabwe,32.75,19.35,1590
24787548,NYAMBEWA,Zimbabwe,32.76,19.48,1300
24787640,CASHEL P.D.O.,Zimbabwe,32.75,19.53,1170
24787740,CASHEL FOREST,Zimbabwe,32.78,19.53,1200
24787815,NYASHAMA,Zimbabwe,32.78,19.76,1520
22803347,MNONDO,Zimbabwe,30.48,17.63,1450
24787839,CASHEL POLICE,Zimbabwe,32.78,19.55,1190
22803378,LION KOP,Zimbabwe,30.48,17.35,1220
24787840,MUDIMA,Zimbabwe,32.8,19.53,1160
22803463,STOCKSFIELD,Zimbabwe,30.5,17.5,1340
24788015,SAUROMBE WEST,Zimbabwe,32.8,19.76,1570
22803584,NORTHWOOD(Banket),Zimbabwe,30.51,17.31,1200
24788034,ATHENE,Zimbabwe,32.8,19.58,1370
24788140,STEYNSTROOM,Zimbabwe,32.81,19.53,1300
24788439,TOM'S HOPE WEST,Zimbabwe,32.83,19.56,1280
24790079,HEADLANDS POLICE,Zimbabwe,32.05,18.28,1560
24790179,HEADLANDS RAIL,Zimbabwe,32.05,18.28,1570
22803592,MUSONZOWA,Zimbabwe,30.35,17.25,1220
24790243,TANDI,Zimbabwe,32.06,18.6,1340
24790329,MUDZIMUKUNZE,Zimbabwe,32.08,18.71,1220
22803730,DARWENDALE DAM,Zimbabwe,30.51,17.8,1340
24790407,NYANGOMBE,Zimbabwe,32.08,18.93,970
24790560,VALHALLA,Zimbabwe,32.1,18.45,1410
24790751,RUSAPE RAIL,Zimbabwe,32.11,18.53,1400
24790820,VERGENOEG,Zimbabwe,32.13,18.83,1180
24790851,RUSAPE GAOL,Zimbabwe,32.13,18.53,1420
24790863,MONA,Zimbabwe,32.13,18.41,1500
24790950,RUSAPE,Zimbabwe,32.13,18.53,1430
24790971,CHIGWANI,Zimbabwe,32.13,18.35,1560
24791030,MAVHUDZI,Zimbabwe,32.15,18.73,1200
24791109,CHINOTA,Zimbabwe,32.15,18.91,1040
24791215,KAEREDZI,Zimbabwe,32.13,18.86,1120
24791231,NYAZURA RAIL,Zimbabwe,32.16,18.71,1200
24791236,FOLKINGTON,Zimbabwe,32.16,18.66,1300
24791307,SHERWOOD(Nyazura),Zimbabwe,32.16,18.93,1000
24791343,MANDA,Zimbabwe,32.16,18.61,1340
24791408,WATERFAIL,Zimbabwe,32.18,18.91,1000
22803754,EXCELSIOR,Zimbabwe,30.51,17.58,1390
24791614,MWENJI FARM,Zimbabwe,32.2,18.86,1100
22803784,NKARAKATI,Zimbabwe,30.51,17.31,1170
24791761,HARLEIGH,Zimbabwe,32.23,18.43,1550
22803788,MUTOMBOIS,Zimbabwe,30.53,17.28,1230
24791835,GORUBI SPRINGS,Zimbabwe,32.25,18.71,1280
22803899,MUNAKA PARK,Zimbabwe,30.55,17.18,1200
24791850,NYAMASANGA,Zimbabwe,32.23,18.56,1550
22803941,DARWENDALE ESTATES,Zimbabwe,30.55,17.7,1370
24791856,ST.FAITH'S MISSION,Zimbabwe,32.21,18.48,1500
22803960,SUTTON ESTATE,Zimbabwe,30.55,17.53,1340
24791949,GAVENNY,Zimbabwe,32.23,18.55,1560
22803969,MLEMBWE,Zimbabwe,30.55,17.45,1280
24791968,CHITORA,Zimbabwe,32.25,18.38,1580
24792028,TSUNGWESI SOURCE,Zimbabwe,32.25,18.75,1240
24792156,MAKONI KOP,Zimbabwe,32.28,18.48,1540
24792269,CHIMBI SOURCE,Zimbabwe,32.26,18.35,1620
24792311,WHITGIFT,Zimbabwe,32.26,18.9,1100
24792329,TABLELANDS,Zimbabwe,32.26,18.73,1480
24792341,MOUNT ZONGA,Zimbabwe,32.26,18.61,1400
24792370,SCHOOMBIE,Zimbabwe,32.28,18.36,1680
24792415,CLARE ESTATE,Zimbabwe,32.31,18.86,1150
24792830,ZUNIDZA,Zimbabwe,32.31,18.71,1220
24792901,STONEDALE,Zimbabwe,32.31,18.98,1100
24792938,ZURURA,Zimbabwe,32.33,18.65,1220
24792954,FOREST HILL,Zimbabwe,32.33,18.5,1460
24793031,RUATI,Zimbabwe,32.33,18.71,1200
24793037,NGORIMA,Zimbabwe,32.31,18.63,1180
24793062,SWEETWATERS,Zimbabwe,32.33,18.43,1600
24793070,TANHI,Zimbabwe,32.33,18.36,1640
24793102,BUDE,Zimbabwe,32.33,18.98,1060
24793463,TIMARU,Zimbabwe,32.38,18.43,1700
24793503,ODZI POLICE,Zimbabwe,32.4,18.96,960
24793504,ODZI RAIL,Zimbabwe,32.4,18.96,960
24793618,NYAMAZURA,Zimbabwe,32.4,18.81,1040
24793723,GAME VALLEY,Zimbabwe,32.08,18.78,1130
24793840,MAKONI T.T.L.,Zimbabwe,32.41,18.63,1280
24793842,ST.KILIAN'S MISSION,Zimbabwe,32.41,18.6,1300
24793933,GANDANZARA,Zimbabwe,32.43,18.66,1200
24794007,ARGYLL,Zimbabwe,32.43,18.93,990
24794032,DZIRUNI,Zimbabwe,32.43,18.7,1160
24794066,KRISTE MAMBO MISSION,Zimbabwe,32.43,18.4,1700
16766149,PROSPECT RANCH,Zimbabwe,28.55,21.23,910
24794131,DOPE,Zimbabwe,32.43,18.7,1170
